#OTU ID,tax.,Division,SubDiv.,Class,Order,Family,Genus,#OTU ID,S1.28,S1.33,S1.56,S1.63,S1.78,S2.22,S2.29,S2.56,S2.73,S2.78,S2.78.2,S3.23,S3.27,S3.55,S3.73,S3.77,S4.18,S4.22,S4.46,S4.68,S4.73,S5.13,S5.29,S5.56,S5.74,S5.88,R1.14,R1.29,R1.55,R1.55.2,R1.73,R1.89,R2.19,R2.25,R2.45,R2.63,R2.77,R3.29,R3.34,R3.57,R3.68,R3.68.2,R3.72,R4.12,R4.28,R4.45,R4.45.2,R4.64,R4.90,R5.28,R5.32,R5.32.2,R5.54,R5.77,R5.92,Control
990,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Tricholomataceae;
            Mycena",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Tricholomataceae, Mycena,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Tricholomataceae;
            Mycena",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Tricholomataceae, Mycena,1090,0,3,0,0,5,0,0,0,0,34,1,0,0,0,0,0,16,0,7,21,238,0,0,19,11,0,0,0,0,0,0,0,0,0,103,0,0,0,0,80,0,0,0,0,0,95,43,0,0,0,0,0,0,0,0,0
1164,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Tricholomataceae;
            Mycena",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Tricholomataceae, Mycena,1164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1120,Hemimycena,Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Tricholomataceae, Hemimycena,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Tricholomataceae;
            Laccaria",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Tricholomataceae, Laccaria,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,10,0,0,0,0,0,0,0
326," Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Tricholomataceae;
            Laccaria",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Tricholomataceae, Laccaria,326,0,172,172,0,0,0,0,0,14,0,0,5,34,0,1,346,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,199,0,0,10,176,119,5,16,4,4,31,663,54,0,0,455,321,11,87,58,1,1,150,0
329,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Tricholomataceae;
            Mycenella",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Tricholomataceae,Mycenella,329,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0
342,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Tricholomataceae;
            Laccaria",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Tricholomataceae, Laccaria,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Tricholomataceae;
            Laccaria",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Tricholomataceae, Laccaria,462,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
514,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Tricholomataceae;
            Laccaria",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Tricholomataceae, Laccaria,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
668,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Tricholomataceae;
            Laccaria",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Tricholomataceae, Laccaria,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,2,0,0,0,0,0,0,0,0,0,0
795,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Tricholomataceae;
            Laccaria",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Tricholomataceae, Laccaria,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
1070,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Tricholomataceae;
            Laccaria",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Tricholomataceae, Laccaria,1070,0,3,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Tricholomataceae;
            Laccaria",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Tricholomataceae, Laccaria,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
19,"Basidiomycota; Agaricomycotina;
Agaricomycetes; Agaricomycetidae; Agaricales; Cortinariaceae;Cortinarius",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Cortinariaceae, Cortinarius,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Cortinariaceae;
            Cortinarius",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Cortinariaceae, Cortinarius,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
69,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Cortinariaceae;
            Cortinarius",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Cortinariaceae, Cortinarius,69,0,0,0,0,0,6,0,0,2,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Cortinariaceae;
            Cortinarius",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Cortinariaceae, Cortinarius,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Cortinariaceae;
            Cortinarius",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Cortinariaceae, Cortinarius,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Cortinariaceae;
            Cortinarius",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Cortinariaceae, Cortinarius,139,0,0,1,0,0,0,2,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Cortinariaceae;
            Cortinarius",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Cortinariaceae, Cortinarius,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Cortinariaceae;
            Cortinarius",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Cortinariaceae, Cortinarius,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,Basidiomycota; Agaricomycotina;Agaricomycetes; Agaricomycetidae; Agaricales; Cortinariaceae;Cortinarius,Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Cortinariaceae, Cortinarius,192,0,0,1,1,0,1,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Cortinariaceae;
            Cortinarius",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Cortinariaceae, Cortinarius,236,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,2,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Cortinariaceae;
            Cortinarius",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Cortinariaceae, Cortinarius,275,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Cortinariaceae;
            Cortinarius",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Cortinariaceae, Cortinarius,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Cortinariaceae;
            Cortinarius",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Cortinariaceae, Cortinarius,334,111,216,201,661,140,1786,1257,762,409,1732,68,539,0,1031,853,0,37,529,131,547,125,271,365,85,278,0,0,412,0,0,0,4,1005,0,0,176,21,0,119,1339,0,0,0,0,0,88,94,2,0,37,0,1,0,0,1,0
353,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Cortinariaceae;
            Cortinarius",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Cortinariaceae, Cortinarius,353,0,0,4,0,0,6,3,0,8,1,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Cortinariaceae;
            Cortinarius",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Cortinariaceae, Cortinarius,364,0,0,0,1,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Cortinariaceae;
            Cortinarius",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Cortinariaceae, Cortinarius,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
425,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Cortinariaceae;
            Cortinarius",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Cortinariaceae, Cortinarius,425,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
443,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Cortinariaceae;
            Cortinarius",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Cortinariaceae, Cortinarius,443,0,0,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Cortinariaceae;
            Cortinarius",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Cortinariaceae, Cortinarius,490,0,0,4,0,0,2,1,0,9,2,0,0,0,6,0,0,0,13,1,0,0,3,0,0,1,0,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
552,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Cortinariaceae;
            Cortinarius",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Cortinariaceae, Cortinarius,552,0,0,0,0,0,6,7,0,5,20,0,0,0,0,8,0,0,0,1,11,4,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Cortinariaceae;
            Cortinarius",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Cortinariaceae, Cortinarius,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Cortinariaceae;
            Cortinarius",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Cortinariaceae, Cortinarius,597,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Cortinariaceae;
            Cortinarius",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Cortinariaceae, Cortinarius,683,0,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Cortinariaceae;
            Cortinarius",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Cortinariaceae, Cortinarius,726,0,0,0,0,1,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Cortinariaceae;
            Cortinarius",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Cortinariaceae, Cortinarius,751,0,3,9,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
787,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Cortinariaceae;
            Cortinarius",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Cortinariaceae, Cortinarius,787,1,0,0,1,1,18,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
799,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Cortinariaceae;
            Cortinarius",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Cortinariaceae, Cortinarius,799,0,0,0,3,0,6,2,1,4,201,3,0,0,0,13,0,0,3,6,8,27,0,8,4,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Cortinariaceae;
            Cortinarius",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Cortinariaceae, Cortinarius,834,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Cortinariaceae;
            Cortinarius",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Cortinariaceae, Cortinarius,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Cortinariaceae;
            Cortinarius",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Cortinariaceae, Cortinarius,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Cortinariaceae;
            Cortinarius",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Cortinariaceae, Cortinarius,1049,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Cortinariaceae;
            Cortinarius",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Cortinariaceae, Cortinarius,1067,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1087,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Cortinariaceae;
            Cortinarius",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Cortinariaceae, Cortinarius,1087,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Entolomataceae;
            Entoloma",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Entolomataceae, Entoloma,100,0,0,0,10,0,2,7,0,17,6,2,0,0,0,0,0,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,33,41,0,0,0,0,0,0,0,0,0
143,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Entolomataceae;
            Entoloma",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Entolomataceae, Entoloma,143,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,"Basidiomycota; Agaricomycotina;
   Agaricomycetes; Agaricomycetidae; Agaricales; Entolomataceae; Entoloma",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Entolomataceae, Entoloma,198,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
544,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Entolomataceae;
            Entoloma",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Entolomataceae, Entoloma,544,0,0,0,0,0,2,69,0,0,7,1,0,0,0,2,0,0,1,14,0,84,0,0,3,0,0,0,0,46,2,0,1,0,1,0,0,46,0,0,0,0,0,0,0,0,3,4,120,0,3,13,19,23,1,30,0
808,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Entolomataceae;
            Entoloma",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Entolomataceae, Entoloma,808,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
1129,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Entolomataceae;
            Entoloma",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;, Entolomataceae, Entoloma,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
205,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Clavariaceae;
            Clavaria",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;,Clavariaceae,Clavaria,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,24,0,20,4,0,0,0,0,23,0,0,42,2,0,0,0,0,0,0,0,0,0,0,269,12,0,0,0,0,0,0,1,0,54,177,18,0
392,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Clavariaceae;
            Clavaria",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;,Clavariaceae,Clavaria,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
548,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Clavariaceae;
            Clavaria",Basidiomycota,Agaricomycotina;,Agaricomycetes;,Agaricales;,Clavariaceae,Clavaria,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Clavariaceae;
            Ramariopsis",Basidiomycota,Agaricomycotina;,Agaricomycetes;, Agaricales, Clavariaceae, Ramariopsis,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Hymenogastraceae;
            Hymenogaster",Basidiomycota,Agaricomycotina;,Agaricomycetes;, Agaricales, Hymenogastraceae, Hymenogaster,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,"Basidiomycota; Agaricomycotina;
            Agaricomycetes; Agaricomycetidae; Agaricales; Hymenogastraceae;
            Hymenogaster",Basidiomycota,Agaricomycotina;,Agaricomycetes;, Agaricales, Hymenogastraceae, Hymenogaster,949,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
